"ID"	"Act.text"	"Predict.text"	"Correct.Top.text"	"Correct.Level.text"	"Correct.in.5.text"	"Act.entity"	"Predict.entity"	"Correct.Top.entity"	"Correct.Level.entity"	"Correct.in.5.entity"
"361"	"ID:227688"	"B.3 MEMORY STRUCTURES"	"B.8 PERFORMANCE AND RELIABILITY"	"False"	0	FALSE	"B.3 MEMORY STRUCTURES"	"C.5 COMPUTER SYSTEM IMPLEMENTATION"	"False"	0	FALSE
"362"	"ID:227689"	"F.4 MATHEMATICAL LOGIC AND FORMAL LANGUAGES"	"F.4 MATHEMATICAL LOGIC AND FORMAL LANGUAGES"	"True"	1	TRUE	"F.4 MATHEMATICAL LOGIC AND FORMAL LANGUAGES"	"D.4 OPERATING SYSTEMS"	"False"	2	TRUE
"363"	"ID:227693"	"F.2 ANALYSIS OF ALGORITHMS AND PROBLEM COMPLEXITY"	"F.2 ANALYSIS OF ALGORITHMS AND PROBLEM COMPLEXITY"	"True"	1	TRUE	"F.2 ANALYSIS OF ALGORITHMS AND PROBLEM COMPLEXITY"	"D.3 PROGRAMMING LANGUAGES"	"False"	0	FALSE
"364"	"ID:233552"	"G.3 PROBABILITY AND STATISTICS"	"G.1 NUMERICAL ANALYSIS"	"False"	0	FALSE	"G.3 PROBABILITY AND STATISTICS"	"J.3 LIFE AND MEDICAL SCIENCES"	"False"	0	FALSE
"365"	"ID:233553"	"C.2 COMPUTER-COMMUNICATION NETWORKS"	"F.2 ANALYSIS OF ALGORITHMS AND PROBLEM COMPLEXITY"	"False"	0	FALSE	"C.2 COMPUTER-COMMUNICATION NETWORKS"	"F.4 MATHEMATICAL LOGIC AND FORMAL LANGUAGES"	"False"	0	FALSE
"366"	"ID:233554"	"F.4 MATHEMATICAL LOGIC AND FORMAL LANGUAGES"	"H.2 DATABASE MANAGEMENT"	"False"	2	TRUE	"F.4 MATHEMATICAL LOGIC AND FORMAL LANGUAGES"	"F.4 MATHEMATICAL LOGIC AND FORMAL LANGUAGES"	"True"	1	TRUE
"367"	"ID:233555"	"D.3 PROGRAMMING LANGUAGES"	"F.2 ANALYSIS OF ALGORITHMS AND PROBLEM COMPLEXITY"	"False"	0	FALSE	"D.3 PROGRAMMING LANGUAGES"	"F.4 MATHEMATICAL LOGIC AND FORMAL LANGUAGES"	"False"	0	FALSE
"368"	"ID:233556"	"D.3 PROGRAMMING LANGUAGES"	"F.2 ANALYSIS OF ALGORITHMS AND PROBLEM COMPLEXITY"	"False"	8	FALSE	"D.3 PROGRAMMING LANGUAGES"	"D.3 PROGRAMMING LANGUAGES"	"True"	1	TRUE
"369"	"ID:234534"	"F.2 ANALYSIS OF ALGORITHMS AND PROBLEM COMPLEXITY"	"F.2 ANALYSIS OF ALGORITHMS AND PROBLEM COMPLEXITY"	"True"	1	TRUE	"F.2 ANALYSIS OF ALGORITHMS AND PROBLEM COMPLEXITY"	"F.2 ANALYSIS OF ALGORITHMS AND PROBLEM COMPLEXITY"	"True"	1	TRUE
"370"	"ID:234539"	"C.4 PERFORMANCE OF SYSTEMS"	"C.2 COMPUTER-COMMUNICATION NETWORKS"	"False"	0	FALSE	"C.4 PERFORMANCE OF SYSTEMS"	"D.4 OPERATING SYSTEMS"	"False"	0	FALSE
"371"	"ID:234543"	"F.2 ANALYSIS OF ALGORITHMS AND PROBLEM COMPLEXITY"	"F.2 ANALYSIS OF ALGORITHMS AND PROBLEM COMPLEXITY"	"True"	1	TRUE	"F.2 ANALYSIS OF ALGORITHMS AND PROBLEM COMPLEXITY"	"D.2 SOFTWARE ENGINEERING"	"False"	0	FALSE
"372"	"ID:234549"	"C.2 COMPUTER-COMMUNICATION NETWORKS"	"B.8 PERFORMANCE AND RELIABILITY"	"False"	7	FALSE	"C.2 COMPUTER-COMMUNICATION NETWORKS"	"D.4 OPERATING SYSTEMS"	"False"	0	FALSE
"373"	"ID:234556"	"B.3 MEMORY STRUCTURES"	"H.2 DATABASE MANAGEMENT"	"False"	0	FALSE	"B.3 MEMORY STRUCTURES"	"F.2 ANALYSIS OF ALGORITHMS AND PROBLEM COMPLEXITY"	"False"	0	FALSE
"374"	"ID:234564"	"F.1 COMPUTATION BY ABSTRACT DEVICES"	"F.2 ANALYSIS OF ALGORITHMS AND PROBLEM COMPLEXITY"	"False"	0	FALSE	"F.1 COMPUTATION BY ABSTRACT DEVICES"	"G.1 NUMERICAL ANALYSIS"	"False"	3	TRUE
"375"	"ID:234753"	"D.4 OPERATING SYSTEMS"	"H.2 DATABASE MANAGEMENT"	"False"	0	FALSE	"D.4 OPERATING SYSTEMS"	"H.2 DATABASE MANAGEMENT"	"False"	8	FALSE
"376"	"ID:234754"	"C.2 COMPUTER-COMMUNICATION NETWORKS"	"G.2 DISCRETE MATHEMATICS"	"False"	6	FALSE	"C.2 COMPUTER-COMMUNICATION NETWORKS"	"E.4 CODING AND INFORMATION THEORY"	"False"	0	FALSE
"377"	"ID:234755"	"F.1 COMPUTATION BY ABSTRACT DEVICES"	"F.2 ANALYSIS OF ALGORITHMS AND PROBLEM COMPLEXITY"	"False"	0	FALSE	"F.1 COMPUTATION BY ABSTRACT DEVICES"	"F.2 ANALYSIS OF ALGORITHMS AND PROBLEM COMPLEXITY"	"False"	0	FALSE
"378"	"ID:234756"	"F.3 LOGICS AND MEANINGS OF PROGRAMS"	"F.4 MATHEMATICAL LOGIC AND FORMAL LANGUAGES"	"False"	0	FALSE	"F.3 LOGICS AND MEANINGS OF PROGRAMS"	"F.4 MATHEMATICAL LOGIC AND FORMAL LANGUAGES"	"False"	0	FALSE
"379"	"ID:235810"	"F.2 ANALYSIS OF ALGORITHMS AND PROBLEM COMPLEXITY"	"F.2 ANALYSIS OF ALGORITHMS AND PROBLEM COMPLEXITY"	"True"	1	TRUE	"F.2 ANALYSIS OF ALGORITHMS AND PROBLEM COMPLEXITY"	"F.2 ANALYSIS OF ALGORITHMS AND PROBLEM COMPLEXITY"	"True"	1	TRUE
"380"	"ID:235811"	"F.1 COMPUTATION BY ABSTRACT DEVICES"	"E.4 CODING AND INFORMATION THEORY"	"False"	0	FALSE	"F.1 COMPUTATION BY ABSTRACT DEVICES"	"I.2 ARTIFICIAL INTELLIGENCE"	"False"	0	FALSE
"381"	"ID:235812"	"F.2 ANALYSIS OF ALGORITHMS AND PROBLEM COMPLEXITY"	"C.2 COMPUTER-COMMUNICATION NETWORKS"	"False"	3	TRUE	"F.2 ANALYSIS OF ALGORITHMS AND PROBLEM COMPLEXITY"	"C.2 COMPUTER-COMMUNICATION NETWORKS"	"False"	0	FALSE
"382"	"ID:235813"	"F.4 MATHEMATICAL LOGIC AND FORMAL LANGUAGES"	"F.4 MATHEMATICAL LOGIC AND FORMAL LANGUAGES"	"True"	1	TRUE	"F.4 MATHEMATICAL LOGIC AND FORMAL LANGUAGES"	"F.4 MATHEMATICAL LOGIC AND FORMAL LANGUAGES"	"True"	1	TRUE
"383"	"ID:235814"	"H.3 INFORMATION STORAGE AND RETRIEVAL"	"F.4 MATHEMATICAL LOGIC AND FORMAL LANGUAGES"	"False"	5	TRUE	"H.3 INFORMATION STORAGE AND RETRIEVAL"	"K.5 LEGAL ASPECTS OF COMPUTING"	"False"	0	FALSE
"384"	"ID:256294"	"G.2 DISCRETE MATHEMATICS"	"F.4 MATHEMATICAL LOGIC AND FORMAL LANGUAGES"	"False"	5	TRUE	"G.2 DISCRETE MATHEMATICS"	"D.4 OPERATING SYSTEMS"	"False"	0	FALSE
"385"	"ID:256295"	"F.1 COMPUTATION BY ABSTRACT DEVICES"	"F.2 ANALYSIS OF ALGORITHMS AND PROBLEM COMPLEXITY"	"False"	0	FALSE	"F.1 COMPUTATION BY ABSTRACT DEVICES"	"F.2 ANALYSIS OF ALGORITHMS AND PROBLEM COMPLEXITY"	"False"	3	TRUE
"386"	"ID:256296"	"H.2 DATABASE MANAGEMENT"	"H.2 DATABASE MANAGEMENT"	"True"	1	TRUE	"H.2 DATABASE MANAGEMENT"	"I.4 IMAGE PROCESSING AND COMPUTER VISION"	"False"	4	TRUE
"387"	"ID:256298"	"C.2 COMPUTER-COMMUNICATION NETWORKS"	"H.2 DATABASE MANAGEMENT"	"False"	2	TRUE	"C.2 COMPUTER-COMMUNICATION NETWORKS"	"C.2 COMPUTER-COMMUNICATION NETWORKS"	"True"	1	TRUE
"388"	"ID:256299"	"C.1 PROCESSOR ARCHITECTURES"	"C.2 COMPUTER-COMMUNICATION NETWORKS"	"False"	0	FALSE	"C.1 PROCESSOR ARCHITECTURES"	"B.1 CONTROL STRUCTURES AND MICROPROGRAMMING"	"False"	0	FALSE
"389"	"ID:256301"	"B.6 LOGIC DESIGN"	"C.1 PROCESSOR ARCHITECTURES"	"False"	12	FALSE	"B.6 LOGIC DESIGN"	"B.2 ARITHMETIC AND LOGIC STRUCTURES"	"False"	4	TRUE
"390"	"ID:256306"	"I.1 SYMBOLIC AND ALGEBRAIC MANIPULATION"	"F.4 MATHEMATICAL LOGIC AND FORMAL LANGUAGES"	"False"	0	FALSE	"I.1 SYMBOLIC AND ALGEBRAIC MANIPULATION"	"F.4 MATHEMATICAL LOGIC AND FORMAL LANGUAGES"	"False"	0	FALSE
"391"	"ID:256308"	"E.2 DATA STORAGE REPRESENTATIONS"	"F.2 ANALYSIS OF ALGORITHMS AND PROBLEM COMPLEXITY"	"False"	0	FALSE	"E.2 DATA STORAGE REPRESENTATIONS"	"F.4 MATHEMATICAL LOGIC AND FORMAL LANGUAGES"	"False"	0	FALSE
"392"	"ID:256311"	"F.1 COMPUTATION BY ABSTRACT DEVICES"	"F.4 MATHEMATICAL LOGIC AND FORMAL LANGUAGES"	"False"	0	FALSE	"F.1 COMPUTATION BY ABSTRACT DEVICES"	"I.2 ARTIFICIAL INTELLIGENCE"	"False"	0	FALSE
"393"	"ID:256313"	"F.1 COMPUTATION BY ABSTRACT DEVICES"	"F.4 MATHEMATICAL LOGIC AND FORMAL LANGUAGES"	"False"	0	FALSE	"F.1 COMPUTATION BY ABSTRACT DEVICES"	"F.4 MATHEMATICAL LOGIC AND FORMAL LANGUAGES"	"False"	4	TRUE
"394"	"ID:256314"	"D.1 PROGRAMMING TECHNIQUES"	"F.2 ANALYSIS OF ALGORITHMS AND PROBLEM COMPLEXITY"	"False"	0	FALSE	"D.1 PROGRAMMING TECHNIQUES"	"D.3 PROGRAMMING LANGUAGES"	"False"	0	FALSE
"395"	"ID:258129"	"G.m MISCELLANEOUS"	"F.2 ANALYSIS OF ALGORITHMS AND PROBLEM COMPLEXITY"	"False"	0	FALSE	"G.m MISCELLANEOUS"	"C.2 COMPUTER-COMMUNICATION NETWORKS"	"False"	0	FALSE
"396"	"ID:258179"	"I.2 ARTIFICIAL INTELLIGENCE"	"I.5 PATTERN RECOGNITION"	"False"	0	FALSE	"I.2 ARTIFICIAL INTELLIGENCE"	"F.2 ANALYSIS OF ALGORITHMS AND PROBLEM COMPLEXITY"	"False"	0	FALSE
"397"	"ID:258201"	"F.2 ANALYSIS OF ALGORITHMS AND PROBLEM COMPLEXITY"	"H.2 DATABASE MANAGEMENT"	"False"	2	TRUE	"F.2 ANALYSIS OF ALGORITHMS AND PROBLEM COMPLEXITY"	"C.2 COMPUTER-COMMUNICATION NETWORKS"	"False"	4	TRUE
"398"	"ID:258212"	"D.3 PROGRAMMING LANGUAGES"	"G.1 NUMERICAL ANALYSIS"	"False"	7	FALSE	"D.3 PROGRAMMING LANGUAGES"	"G.1 NUMERICAL ANALYSIS"	"False"	0	FALSE
"399"	"ID:263489"	"F.1 COMPUTATION BY ABSTRACT DEVICES"	"F.4 MATHEMATICAL LOGIC AND FORMAL LANGUAGES"	"False"	0	FALSE	"F.1 COMPUTATION BY ABSTRACT DEVICES"	"F.4 MATHEMATICAL LOGIC AND FORMAL LANGUAGES"	"False"	2	TRUE
"400"	"ID:263499"	"F.2 ANALYSIS OF ALGORITHMS AND PROBLEM COMPLEXITY"	"B.8 PERFORMANCE AND RELIABILITY"	"False"	7	FALSE	"F.2 ANALYSIS OF ALGORITHMS AND PROBLEM COMPLEXITY"	"F.4 MATHEMATICAL LOGIC AND FORMAL LANGUAGES"	"False"	4	TRUE
"401"	"ID:263869"	"F.2 ANALYSIS OF ALGORITHMS AND PROBLEM COMPLEXITY"	"G.1 NUMERICAL ANALYSIS"	"False"	2	TRUE	"F.2 ANALYSIS OF ALGORITHMS AND PROBLEM COMPLEXITY"	"F.1 COMPUTATION BY ABSTRACT DEVICES"	"False"	5	TRUE
"402"	"ID:263872"	"G.2 DISCRETE MATHEMATICS"	"F.2 ANALYSIS OF ALGORITHMS AND PROBLEM COMPLEXITY"	"False"	0	FALSE	"G.2 DISCRETE MATHEMATICS"	"F.2 ANALYSIS OF ALGORITHMS AND PROBLEM COMPLEXITY"	"False"	3	TRUE
"403"	"ID:263888"	"D.4 OPERATING SYSTEMS"	"H.2 DATABASE MANAGEMENT"	"False"	0	FALSE	"D.4 OPERATING SYSTEMS"	"E.1 DATA STRUCTURES"	"False"	0	FALSE
"404"	"ID:263927"	"I.2 ARTIFICIAL INTELLIGENCE"	"F.2 ANALYSIS OF ALGORITHMS AND PROBLEM COMPLEXITY"	"False"	0	FALSE	"I.2 ARTIFICIAL INTELLIGENCE"	"K.5 LEGAL ASPECTS OF COMPUTING"	"False"	6	FALSE
"405"	"ID:265912"	"I.2 ARTIFICIAL INTELLIGENCE"	"I.2 ARTIFICIAL INTELLIGENCE"	"True"	1	TRUE	"I.2 ARTIFICIAL INTELLIGENCE"	"F.4 MATHEMATICAL LOGIC AND FORMAL LANGUAGES"	"False"	0	FALSE
"406"	"ID:265914"	"G.2 DISCRETE MATHEMATICS"	"F.2 ANALYSIS OF ALGORITHMS AND PROBLEM COMPLEXITY"	"False"	2	TRUE	"G.2 DISCRETE MATHEMATICS"	"I.6 SIMULATION AND MODELING"	"False"	0	FALSE
"407"	"ID:265918"	"I.2 ARTIFICIAL INTELLIGENCE"	"I.2 ARTIFICIAL INTELLIGENCE"	"True"	1	TRUE	"I.2 ARTIFICIAL INTELLIGENCE"	"F.4 MATHEMATICAL LOGIC AND FORMAL LANGUAGES"	"False"	3	TRUE
"408"	"ID:265922"	"C.2 COMPUTER-COMMUNICATION NETWORKS"	"C.2 COMPUTER-COMMUNICATION NETWORKS"	"True"	1	TRUE	"C.2 COMPUTER-COMMUNICATION NETWORKS"	"C.2 COMPUTER-COMMUNICATION NETWORKS"	"True"	1	TRUE
"409"	"ID:265923"	"F.2 ANALYSIS OF ALGORITHMS AND PROBLEM COMPLEXITY"	"F.2 ANALYSIS OF ALGORITHMS AND PROBLEM COMPLEXITY"	"True"	1	TRUE	"F.2 ANALYSIS OF ALGORITHMS AND PROBLEM COMPLEXITY"	"G.1 NUMERICAL ANALYSIS"	"False"	0	FALSE
"410"	"ID:269000"	"F.1 COMPUTATION BY ABSTRACT DEVICES"	"C.1 PROCESSOR ARCHITECTURES"	"False"	0	FALSE	"F.1 COMPUTATION BY ABSTRACT DEVICES"	"F.2 ANALYSIS OF ALGORITHMS AND PROBLEM COMPLEXITY"	"False"	0	FALSE
"411"	"ID:269002"	"F.1 COMPUTATION BY ABSTRACT DEVICES"	"F.2 ANALYSIS OF ALGORITHMS AND PROBLEM COMPLEXITY"	"False"	0	FALSE	"F.1 COMPUTATION BY ABSTRACT DEVICES"	"F.2 ANALYSIS OF ALGORITHMS AND PROBLEM COMPLEXITY"	"False"	0	FALSE
"412"	"ID:269003"	"D.2 SOFTWARE ENGINEERING"	"B.1 CONTROL STRUCTURES AND MICROPROGRAMMING"	"False"	0	FALSE	"D.2 SOFTWARE ENGINEERING"	"J.2 PHYSICAL SCIENCES AND ENGINEERING"	"False"	0	FALSE
"413"	"ID:269004"	"C.1 PROCESSOR ARCHITECTURES"	"D.3 PROGRAMMING LANGUAGES"	"False"	0	FALSE	"C.1 PROCESSOR ARCHITECTURES"	"F.4 MATHEMATICAL LOGIC AND FORMAL LANGUAGES"	"False"	0	FALSE
"414"	"ID:273870"	"F.4 MATHEMATICAL LOGIC AND FORMAL LANGUAGES"	"F.4 MATHEMATICAL LOGIC AND FORMAL LANGUAGES"	"True"	1	TRUE	"F.4 MATHEMATICAL LOGIC AND FORMAL LANGUAGES"	"F.4 MATHEMATICAL LOGIC AND FORMAL LANGUAGES"	"True"	1	TRUE
"415"	"ID:273884"	"C.2 COMPUTER-COMMUNICATION NETWORKS"	"H.2 DATABASE MANAGEMENT"	"False"	2	TRUE	"C.2 COMPUTER-COMMUNICATION NETWORKS"	"C.2 COMPUTER-COMMUNICATION NETWORKS"	"True"	1	TRUE
"416"	"ID:273901"	"F.1 COMPUTATION BY ABSTRACT DEVICES"	"F.2 ANALYSIS OF ALGORITHMS AND PROBLEM COMPLEXITY"	"False"	0	FALSE	"F.1 COMPUTATION BY ABSTRACT DEVICES"	"D.3 PROGRAMMING LANGUAGES"	"False"	2	TRUE
"417"	"ID:273914"	"F.1 COMPUTATION BY ABSTRACT DEVICES"	"F.4 MATHEMATICAL LOGIC AND FORMAL LANGUAGES"	"False"	0	FALSE	"F.1 COMPUTATION BY ABSTRACT DEVICES"	"F.4 MATHEMATICAL LOGIC AND FORMAL LANGUAGES"	"False"	4	TRUE
"418"	"ID:273915"	"F.1 COMPUTATION BY ABSTRACT DEVICES"	"F.2 ANALYSIS OF ALGORITHMS AND PROBLEM COMPLEXITY"	"False"	0	FALSE	"F.1 COMPUTATION BY ABSTRACT DEVICES"	"D.3 PROGRAMMING LANGUAGES"	"False"	3	TRUE
"419"	"ID:273933"	"F.2 ANALYSIS OF ALGORITHMS AND PROBLEM COMPLEXITY"	"F.2 ANALYSIS OF ALGORITHMS AND PROBLEM COMPLEXITY"	"True"	1	TRUE	"F.2 ANALYSIS OF ALGORITHMS AND PROBLEM COMPLEXITY"	"F.2 ANALYSIS OF ALGORITHMS AND PROBLEM COMPLEXITY"	"True"	1	TRUE
"420"	"ID:274788"	"F.2 ANALYSIS OF ALGORITHMS AND PROBLEM COMPLEXITY"	"I.2 ARTIFICIAL INTELLIGENCE"	"False"	2	TRUE	"F.2 ANALYSIS OF ALGORITHMS AND PROBLEM COMPLEXITY"	"G.1 NUMERICAL ANALYSIS"	"False"	4	TRUE
"421"	"ID:274791"	"G.2 DISCRETE MATHEMATICS"	"F.2 ANALYSIS OF ALGORITHMS AND PROBLEM COMPLEXITY"	"False"	4	TRUE	"G.2 DISCRETE MATHEMATICS"	"G.1 NUMERICAL ANALYSIS"	"False"	0	FALSE
"422"	"ID:274810"	"I.3 COMPUTER GRAPHICS"	"J.3 LIFE AND MEDICAL SCIENCES"	"False"	0	FALSE	"I.3 COMPUTER GRAPHICS"	"I.3 COMPUTER GRAPHICS"	"True"	1	TRUE
"423"	"ID:274812"	"E.1 DATA STRUCTURES"	"F.2 ANALYSIS OF ALGORITHMS AND PROBLEM COMPLEXITY"	"False"	0	FALSE	"E.1 DATA STRUCTURES"	"F.2 ANALYSIS OF ALGORITHMS AND PROBLEM COMPLEXITY"	"False"	2	TRUE
"424"	"ID:274816"	"F.2 ANALYSIS OF ALGORITHMS AND PROBLEM COMPLEXITY"	"F.2 ANALYSIS OF ALGORITHMS AND PROBLEM COMPLEXITY"	"True"	1	TRUE	"F.2 ANALYSIS OF ALGORITHMS AND PROBLEM COMPLEXITY"	"C.2 COMPUTER-COMMUNICATION NETWORKS"	"False"	0	FALSE
"425"	"ID:278303"	"C.4 PERFORMANCE OF SYSTEMS"	"G.1 NUMERICAL ANALYSIS"	"False"	0	FALSE	"C.4 PERFORMANCE OF SYSTEMS"	"I.2 ARTIFICIAL INTELLIGENCE"	"False"	0	FALSE
"426"	"ID:278304"	"B.3 MEMORY STRUCTURES"	"E.4 CODING AND INFORMATION THEORY"	"False"	0	FALSE	"B.3 MEMORY STRUCTURES"	"I.2 ARTIFICIAL INTELLIGENCE"	"False"	0	FALSE
"427"	"ID:278305"	"B.3 MEMORY STRUCTURES"	"H.2 DATABASE MANAGEMENT"	"False"	0	FALSE	"B.3 MEMORY STRUCTURES"	"I.2 ARTIFICIAL INTELLIGENCE"	"False"	0	FALSE
"428"	"ID:278306"	"F.1 COMPUTATION BY ABSTRACT DEVICES"	"F.2 ANALYSIS OF ALGORITHMS AND PROBLEM COMPLEXITY"	"False"	0	FALSE	"F.1 COMPUTATION BY ABSTRACT DEVICES"	"F.4 MATHEMATICAL LOGIC AND FORMAL LANGUAGES"	"False"	6	FALSE
"429"	"ID:285057"	"B.8 PERFORMANCE AND RELIABILITY"	"F.3 LOGICS AND MEANINGS OF PROGRAMS"	"False"	0	FALSE	"B.8 Performance and Reliability"	"D.4 OPERATING SYSTEMS"	"False"	0	FALSE
"430"	"ID:285058"	"H.2 DATABASE MANAGEMENT"	"F.4 MATHEMATICAL LOGIC AND FORMAL LANGUAGES"	"False"	4	TRUE	"H.2 DATABASE MANAGEMENT"	"F.4 MATHEMATICAL LOGIC AND FORMAL LANGUAGES"	"False"	0	FALSE
"431"	"ID:285059"	"F.2 ANALYSIS OF ALGORITHMS AND PROBLEM COMPLEXITY"	"F.2 ANALYSIS OF ALGORITHMS AND PROBLEM COMPLEXITY"	"True"	1	TRUE	"F.2 ANALYSIS OF ALGORITHMS AND PROBLEM COMPLEXITY"	"D.3 PROGRAMMING LANGUAGES"	"False"	2	TRUE
"432"	"ID:285060"	"F.2 ANALYSIS OF ALGORITHMS AND PROBLEM COMPLEXITY"	"F.2 ANALYSIS OF ALGORITHMS AND PROBLEM COMPLEXITY"	"True"	1	TRUE	"F.2 ANALYSIS OF ALGORITHMS AND PROBLEM COMPLEXITY"	"K.5 LEGAL ASPECTS OF COMPUTING"	"False"	2	TRUE
"433"	"ID:290180"	"F.2 ANALYSIS OF ALGORITHMS AND PROBLEM COMPLEXITY"	"F.2 ANALYSIS OF ALGORITHMS AND PROBLEM COMPLEXITY"	"True"	1	TRUE	"F.2 ANALYSIS OF ALGORITHMS AND PROBLEM COMPLEXITY"	"G.1 NUMERICAL ANALYSIS"	"False"	7	FALSE
"434"	"ID:290181"	"G.2 DISCRETE MATHEMATICS"	"F.2 ANALYSIS OF ALGORITHMS AND PROBLEM COMPLEXITY"	"False"	0	FALSE	"G.2 DISCRETE MATHEMATICS"	"I.6 SIMULATION AND MODELING"	"False"	0	FALSE
"435"	"ID:290182"	"H.2 DATABASE MANAGEMENT"	"H.2 DATABASE MANAGEMENT"	"True"	1	TRUE	"H.2 DATABASE MANAGEMENT"	"H.2 DATABASE MANAGEMENT"	"True"	1	TRUE
"436"	"ID:290183"	"F.1 COMPUTATION BY ABSTRACT DEVICES"	"F.2 ANALYSIS OF ALGORITHMS AND PROBLEM COMPLEXITY"	"False"	0	FALSE	"F.1 COMPUTATION BY ABSTRACT DEVICES"	"E.1 DATA STRUCTURES"	"False"	0	FALSE
"437"	"ID:290184"	"F.2 ANALYSIS OF ALGORITHMS AND PROBLEM COMPLEXITY"	"F.2 ANALYSIS OF ALGORITHMS AND PROBLEM COMPLEXITY"	"True"	1	TRUE	"F.2 ANALYSIS OF ALGORITHMS AND PROBLEM COMPLEXITY"	"I.2 ARTIFICIAL INTELLIGENCE"	"False"	6	FALSE
"438"	"ID:293348"	"E.1 DATA STRUCTURES"	"F.2 ANALYSIS OF ALGORITHMS AND PROBLEM COMPLEXITY"	"False"	0	FALSE	"E.1 DATA STRUCTURES"	"D.3 PROGRAMMING LANGUAGES"	"False"	0	FALSE
"439"	"ID:293349"	"F.2 ANALYSIS OF ALGORITHMS AND PROBLEM COMPLEXITY"	"G.1 NUMERICAL ANALYSIS"	"False"	6	FALSE	"F.2 ANALYSIS OF ALGORITHMS AND PROBLEM COMPLEXITY"	"G.1 NUMERICAL ANALYSIS"	"False"	0	FALSE
"440"	"ID:293350"	"C.2 COMPUTER-COMMUNICATION NETWORKS"	"H.2 DATABASE MANAGEMENT"	"False"	0	FALSE	"C.2 COMPUTER-COMMUNICATION NETWORKS"	"D.3 PROGRAMMING LANGUAGES"	"False"	0	FALSE
"441"	"ID:293351"	"G.3 PROBABILITY AND STATISTICS"	"I.5 PATTERN RECOGNITION"	"False"	9	FALSE	"G.3 PROBABILITY AND STATISTICS"	"C.2 COMPUTER-COMMUNICATION NETWORKS"	"False"	0	FALSE
"442"	"ID:293352"	"F.4 MATHEMATICAL LOGIC AND FORMAL LANGUAGES"	"F.4 MATHEMATICAL LOGIC AND FORMAL LANGUAGES"	"True"	1	TRUE	"F.4 MATHEMATICAL LOGIC AND FORMAL LANGUAGES"	"F.4 MATHEMATICAL LOGIC AND FORMAL LANGUAGES"	"True"	1	TRUE
"443"	"ID:293353"	"F.2 ANALYSIS OF ALGORITHMS AND PROBLEM COMPLEXITY"	"F.2 ANALYSIS OF ALGORITHMS AND PROBLEM COMPLEXITY"	"True"	1	TRUE	"F.2 ANALYSIS OF ALGORITHMS AND PROBLEM COMPLEXITY"	"C.1 PROCESSOR ARCHITECTURES"	"False"	5	TRUE
"444"	"ID:300516"	"J.3 LIFE AND MEDICAL SCIENCES"	"J.3 LIFE AND MEDICAL SCIENCES"	"True"	1	TRUE	"J.3 LIFE AND MEDICAL SCIENCES"	"G.1 NUMERICAL ANALYSIS"	"False"	4	TRUE
"445"	"ID:300517"	"F.2 ANALYSIS OF ALGORITHMS AND PROBLEM COMPLEXITY"	"F.2 ANALYSIS OF ALGORITHMS AND PROBLEM COMPLEXITY"	"True"	1	TRUE	"F.2 ANALYSIS OF ALGORITHMS AND PROBLEM COMPLEXITY"	"I.6 SIMULATION AND MODELING"	"False"	2	TRUE
"446"	"ID:300518"	"H.2 DATABASE MANAGEMENT"	"B.3 MEMORY STRUCTURES"	"False"	0	FALSE	"H.2 DATABASE MANAGEMENT"	"D.3 PROGRAMMING LANGUAGES"	"False"	0	FALSE
"447"	"ID:300519"	"F.2 ANALYSIS OF ALGORITHMS AND PROBLEM COMPLEXITY"	"F.2 ANALYSIS OF ALGORITHMS AND PROBLEM COMPLEXITY"	"True"	1	TRUE	"F.2 ANALYSIS OF ALGORITHMS AND PROBLEM COMPLEXITY"	"G.1 NUMERICAL ANALYSIS"	"False"	2	TRUE
"448"	"ID:301971"	"F.2 ANALYSIS OF ALGORITHMS AND PROBLEM COMPLEXITY"	"F.2 ANALYSIS OF ALGORITHMS AND PROBLEM COMPLEXITY"	"True"	1	TRUE	"F.2 ANALYSIS OF ALGORITHMS AND PROBLEM COMPLEXITY"	"I.3 COMPUTER GRAPHICS"	"False"	0	FALSE
"449"	"ID:301972"	"F.2 ANALYSIS OF ALGORITHMS AND PROBLEM COMPLEXITY"	"E.4 CODING AND INFORMATION THEORY"	"False"	2	TRUE	"F.2 ANALYSIS OF ALGORITHMS AND PROBLEM COMPLEXITY"	"F.4 MATHEMATICAL LOGIC AND FORMAL LANGUAGES"	"False"	10	FALSE
"450"	"ID:301973"	"B.3 MEMORY STRUCTURES"	"H.2 DATABASE MANAGEMENT"	"False"	7	FALSE	"B.3 MEMORY STRUCTURES"	"H.2 DATABASE MANAGEMENT"	"False"	2	TRUE
"451"	"ID:301974"	"B.3 MEMORY STRUCTURES"	"C.1 PROCESSOR ARCHITECTURES"	"False"	0	FALSE	"B.3 MEMORY STRUCTURES"	"D.3 PROGRAMMING LANGUAGES"	"False"	0	FALSE
"452"	"ID:306789"	"F.1 COMPUTATION BY ABSTRACT DEVICES"	"F.2 ANALYSIS OF ALGORITHMS AND PROBLEM COMPLEXITY"	"False"	0	FALSE	"F.1 COMPUTATION BY ABSTRACT DEVICES"	"D.3 PROGRAMMING LANGUAGES"	"False"	0	FALSE
